id,title,description,rating,poster_url,backdrop_urls,collage,dominant_colors
33602,Temple Grandin,"A biopic of Temple Grandin, an autistic American who has become one of the leading scientists in humane livestock handling.",7.803,https://image.tmdb.org/t/p/w500/gQhQ6yEkUkDDo1zugpq46PJN8xZ.jpg,"['https://image.tmdb.org/t/p/w1280/nD9LYGM9UMvw3uWjLvibLyAnzkr.jpg', 'https://image.tmdb.org/t/p/w1280/nZetBbnzp4n4WTa24jERo6R2EDm.jpg', 'https://image.tmdb.org/t/p/w1280/jYJ7cFpvMlLecLI9uSE461OKxMv.jpg', 'https://image.tmdb.org/t/p/w1280/mSGtPraBkgxa1v48jgkRl79Grpr.jpg', 'https://image.tmdb.org/t/p/w1280/aCURY1tNUkvrNnjw5qYJXTUp7z.jpg', 'https://image.tmdb.org/t/p/w1280/gISxnHX0RnCRq1K5va7kGvDSVsA.jpg', 'https://image.tmdb.org/t/p/w1280/78UuIslkMdw4WXThkCJdUiTihBx.jpg', 'https://image.tmdb.org/t/p/w1280/4au5Vs4bShg8AqebQrAzJe44xjI.jpg', 'https://image.tmdb.org/t/p/w1280/8Lvo3xCoOhjipTaKjPiyp6JQu6v.jpg', 'https://image.tmdb.org/t/p/w1280/uVvp8WMOFoImQaQTM7WAYZKi5vW.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC6870>,"[(58, 49, 46), (219, 200, 177), (160, 185, 202), (152, 127, 110), (137, 159, 188), (113, 122, 119)]"
762,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",7.802,https://image.tmdb.org/t/p/w500/hWx1ANiWEWWyzKPN0us35HCGnhQ.jpg,"['https://image.tmdb.org/t/p/w1280/yALGSlpyfwzfJCYHM88SdrVH7yN.jpg', 'https://image.tmdb.org/t/p/w1280/AspSmiaySK639w3IoGfGnE8CM0T.jpg', 'https://image.tmdb.org/t/p/w1280/xqNX90Yh5kzIRtOWj8S9uCEsSq9.jpg', 'https://image.tmdb.org/t/p/w1280/oYhBGsxUM1dk90ClvTP0VJ4F0wQ.jpg', 'https://image.tmdb.org/t/p/w1280/ucrYYvCugp3asVXtDZC1U2TolO0.jpg', 'https://image.tmdb.org/t/p/w1280/nE3wR3UeVaAOmipANbA1fJqIZ29.jpg', 'https://image.tmdb.org/t/p/w1280/rfnKvhtJTLfzEBaOdBMCNTbGrd4.jpg', 'https://image.tmdb.org/t/p/w1280/tLrDc3jC4F6Mzx41MtIs5g2oLFB.jpg', 'https://image.tmdb.org/t/p/w1280/zVb0MEmSyK62X7tdx91vh3JlV2u.jpg', 'https://image.tmdb.org/t/p/w1280/3NDoDo5Ofxh1iWQUIwTgAwO5Xe6.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CB21E0>,"[(217, 198, 173), (36, 48, 56), (59, 136, 187), (149, 187, 184), (138, 119, 97), (92, 124, 98)]"
502,Fail Safe,Because of a technical defect an American bomber team mistakenly orders the destruction of Moscow. The President of the United States has but little time to prevent an atomic catastrophe from occurring.,7.8,https://image.tmdb.org/t/p/w500/qrsj5hort5xkLOKw9NyraGMnlVP.jpg,"['https://image.tmdb.org/t/p/w1280/8JzCpUHj6KnlhrpGVSDZqjtn4KG.jpg', 'https://image.tmdb.org/t/p/w1280/uo9jtwnSQOkZbUmQC6KarJR9HL2.jpg', 'https://image.tmdb.org/t/p/w1280/kr2ah7ZIHsNcgJYVSHYXu195yax.jpg', 'https://image.tmdb.org/t/p/w1280/pQbbjjGrwu5eihDpBBeDZQjSSQy.jpg', 'https://image.tmdb.org/t/p/w1280/oLYvXwtVutUrLGio0VcaMrWmeP0.jpg', 'https://image.tmdb.org/t/p/w1280/7FToSrN2vM9UFwvTWAR6eSS3Eax.jpg', 'https://image.tmdb.org/t/p/w1280/9dL1nmubplpKhn2J4IkEGbAPdgu.jpg', 'https://image.tmdb.org/t/p/w1280/bUG0UgA9DO09cHPT3sDkOlldmc1.jpg', 'https://image.tmdb.org/t/p/w1280/d3dbEfYrdCKYrdteBkAfPWS676B.jpg', 'https://image.tmdb.org/t/p/w1280/m7Gc4sTwxjronYuFFhY7cXXZmfO.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CB08F0>,"[(184, 184, 184), (33, 33, 33), (115, 115, 115), (147, 148, 147), (91, 92, 91), (142, 140, 148)]"
113,"Spring, Summer, Fall, Winter... and Spring","An isolated lake, where an old monk lives in a small floating temple. The monk has a young boy living with him, learning to become a monk. We watch as seasons and years pass by.",7.8,https://image.tmdb.org/t/p/w500/6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg,"['https://image.tmdb.org/t/p/w1280/6JDjZdFckZyMYgtawDwUb6HTwVp.jpg', 'https://image.tmdb.org/t/p/w1280/6cHsrXs9vkzaNbK1StZQuBoxFkj.jpg', 'https://image.tmdb.org/t/p/w1280/AtLv8LYOMWo6jRWfdR09G3k3J9u.jpg', 'https://image.tmdb.org/t/p/w1280/dgjR7X6WjgjuwJ02idEOxvMyFjP.jpg', 'https://image.tmdb.org/t/p/w1280/q8jk79oZd9l2nwem8mc892WDa0K.jpg', 'https://image.tmdb.org/t/p/w1280/95lyEbeqL6mDnJkmbLvgg2mFKM.jpg', 'https://image.tmdb.org/t/p/w1280/d3Ayxo6kqE1GbNQpqnvElmvkPmm.jpg', 'https://image.tmdb.org/t/p/w1280/hTyDAutIfg2jm7GwRF5LX0enmfh.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2F7A0>,"[(35, 37, 32), (224, 213, 208), (144, 165, 156), (126, 120, 107), (118, 137, 159), (176, 93, 85)]"
632322,All My Life,"It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.",7.8,https://image.tmdb.org/t/p/w500/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg,"['https://image.tmdb.org/t/p/w1280/AsbvP25fhqVuJmeBfiuVb0EqCj1.jpg', 'https://image.tmdb.org/t/p/w1280/6gAbI13xreoj63h2Vo4pj1M0yNY.jpg', 'https://image.tmdb.org/t/p/w1280/x7cxEc8uuc53SmeEQ82s3D4MvgM.jpg', 'https://image.tmdb.org/t/p/w1280/yFUSIZuuGsEG2Vvy5JbrNWnDJsW.jpg', 'https://image.tmdb.org/t/p/w1280/9J4mXzhRDkYnSwcxCLkqdrzRFH4.jpg', 'https://image.tmdb.org/t/p/w1280/eBZ7c5evKpHbJ2MSYg9XAFNKI08.jpg', 'https://image.tmdb.org/t/p/w1280/sOJZnZHtkqUSXxOplvcq9xOPQZ2.jpg', 'https://image.tmdb.org/t/p/w1280/8b1SlB8LhdCFrGZNzHtba1m6yW2.jpg', 'https://image.tmdb.org/t/p/w1280/zaoUwNWM6mcKpm5mEN0HJ1Eh6jg.jpg', 'https://image.tmdb.org/t/p/w1280/7Gzsn4yiwMSXvYcbWXsoDhq8QO2.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC4BC0>,"[(225, 197, 196), (29, 27, 26), (120, 66, 52), (142, 107, 76), (125, 130, 137), (76, 140, 212)]"
29458,One Hundred Steps,"Peppino Impastato is a quick-witted lad growing up in 1970s Sicily. Despite hailing from a family with Mafia ties and living just one hundred steps from the house of local boss Tano Badalamenti, Peppino decides to expose the Mafia by using a pirate radio station to broadcast his political pronouncements in the form of ironic humour.",7.801,https://image.tmdb.org/t/p/w500/dpQpjLslfQlpDv7eCVRDPQAKgqs.jpg,"['https://image.tmdb.org/t/p/w1280/vLf52vOVHFlBeAsXqawQSyFXUge.jpg', 'https://image.tmdb.org/t/p/w1280/r6tJswJKgWiTacx1JcA3BQ5LIUq.jpg', 'https://image.tmdb.org/t/p/w1280/lkdP7XOj3OnbeyVP79Rbxckkz5R.jpg', 'https://image.tmdb.org/t/p/w1280/ogjTReKcuwtW13Z2Ug5U9QEWMG9.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177838C96A0>,"[(6, 6, 7), (205, 202, 184), (93, 82, 68), (187, 73, 37), (113, 141, 133), (73, 91, 136)]"
1010581,My Fault,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",7.8,https://image.tmdb.org/t/p/w500/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,"['https://image.tmdb.org/t/p/w1280/4JvdjaBTxU0x5apU53oenGTogBR.jpg', 'https://image.tmdb.org/t/p/w1280/jZ9sxkL4yqvOS9EDvw9D4Kgkn6q.jpg', 'https://image.tmdb.org/t/p/w1280/yKXUXcLKmPYHpB4p0kEPnk9pkAM.jpg', 'https://image.tmdb.org/t/p/w1280/lntyt4OVDbcxA1l7LtwITbrD3FI.jpg', 'https://image.tmdb.org/t/p/w1280/uHdRlcU6DyrGAmMDERVZytHSBGF.jpg', 'https://image.tmdb.org/t/p/w1280/ytp4DLPaWryo8rrTNBSYPIOJfDw.jpg', 'https://image.tmdb.org/t/p/w1280/gHrXb6HSkAFxLXoG9hj1sTLETFy.jpg', 'https://image.tmdb.org/t/p/w1280/pNOccytgkGuyofTLmh1sqEfTJuE.jpg', 'https://image.tmdb.org/t/p/w1280/edi9tA3SjjLIPC4NnHLcuC5eugG.jpg', 'https://image.tmdb.org/t/p/w1280/9u564aRJdh7gtRDEE5IPbHwBBG7.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC44A0>,"[(189, 137, 91), (18, 24, 21), (58, 106, 94), (29, 170, 161), (93, 51, 33), (25, 132, 147)]"
22683,Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,7.803,https://image.tmdb.org/t/p/w500/4NxxtiqezjUmUxoDTOjO5FeJvFt.jpg,"['https://image.tmdb.org/t/p/w1280/fPT08sWJiSt3EwzvelqPzf3oCjU.jpg', 'https://image.tmdb.org/t/p/w1280/gDAlj29GK4dXgaDtszyraYX3RBu.jpg', 'https://image.tmdb.org/t/p/w1280/w27MsNpdv0Wuhum0adCIr1BN4Au.jpg', 'https://image.tmdb.org/t/p/w1280/2X73NRc2HbKKBKey2I9ktdUniST.jpg', 'https://image.tmdb.org/t/p/w1280/peLV3g1YhGNsz7vDy7Qv1tGjRRW.jpg', 'https://image.tmdb.org/t/p/w1280/tK5qIE5sXllvOhyULdmqgbmD6sE.jpg', 'https://image.tmdb.org/t/p/w1280/xkaeirZBfs9nfz2TJoFHxyOLCcC.jpg', 'https://image.tmdb.org/t/p/w1280/elh63652lL5MsajWl1tc2jQ2HAl.jpg', 'https://image.tmdb.org/t/p/w1280/aUZbTCeHTJSnmfTxvdNn4gHUlCW.jpg', 'https://image.tmdb.org/t/p/w1280/cPgKvhrmhlMZ5n53AkvyJ5jhk1E.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C64D70>,"[(228, 207, 182), (54, 44, 38), (151, 111, 79), (168, 173, 157), (97, 124, 174), (101, 116, 111)]"
10193,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",7.8,https://image.tmdb.org/t/p/w500/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,"['https://image.tmdb.org/t/p/w1280/ziLZnB3JJ0fhvsiIyP4gc3RMQCZ.jpg', 'https://image.tmdb.org/t/p/w1280/6HguugAxjC9qwRu8B7nVGXhuLsu.jpg', 'https://image.tmdb.org/t/p/w1280/7zPQm1ulwBRNvVJF0AHrksgopKI.jpg', 'https://image.tmdb.org/t/p/w1280/tEfzWg2gAmuAnbkek7vQzzcfyPk.jpg', 'https://image.tmdb.org/t/p/w1280/7TnF4RdcQ1m4nWQWo2LEQUYJApy.jpg', 'https://image.tmdb.org/t/p/w1280/ySI02Ohf68IcmImeyeJJrFlGKDt.jpg', 'https://image.tmdb.org/t/p/w1280/5NFw6DtgvYB8mZieMCk1QtJx0If.jpg', 'https://image.tmdb.org/t/p/w1280/nTsypycw2Xaq1eY2eH7D2oCSj7V.jpg', 'https://image.tmdb.org/t/p/w1280/6IIilb8y7EPQhvcfsTSMDMxCjjY.jpg', 'https://image.tmdb.org/t/p/w1280/xUWqis8sb0qg5uacW4nXAfixJDO.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B01AF0>,"[(188, 159, 129), (23, 25, 28), (109, 48, 42), (147, 111, 47), (199, 224, 234), (100, 128, 149)]"
674,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",7.8,https://image.tmdb.org/t/p/w500/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,"['https://image.tmdb.org/t/p/w1280/wYEHc060I5WGaG9lAdvbT2kQqh4.jpg', 'https://image.tmdb.org/t/p/w1280/4C1Fr1EzLxUbFI6gZF4NPcXGJrY.jpg', 'https://image.tmdb.org/t/p/w1280/4jmSUWbw63Of6eA1T53vE91IPH0.jpg', 'https://image.tmdb.org/t/p/w1280/82gaaMepJ8Z7wIbRxT5dtR2q3rt.jpg', 'https://image.tmdb.org/t/p/w1280/vYCGRdVTrWHR5QU0NUFtJqNedkU.jpg', 'https://image.tmdb.org/t/p/w1280/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg', 'https://image.tmdb.org/t/p/w1280/bgHbPs3tyHM6HgR9Dhj1ISNG0oY.jpg', 'https://image.tmdb.org/t/p/w1280/covoWjiLyOl50SqXR9iXH81Xk8x.jpg', 'https://image.tmdb.org/t/p/w1280/vzrMcrZp8bHBMwugYbvtlqIRzvU.jpg', 'https://image.tmdb.org/t/p/w1280/dLJCA12lgHmkXDsBqiKIH1odHdV.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC5460>,"[(184, 162, 181), (23, 27, 34), (43, 106, 128), (51, 164, 164), (106, 78, 182), (74, 104, 82)]"
562,Die Hard,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her offices Christmas Party, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",7.8,https://image.tmdb.org/t/p/w500/aJCpHDC6RoGz7d1Fzayl019xnxX.jpg,"['https://image.tmdb.org/t/p/w1280/aNtj7fSZ5pVUdr5lJkFMMTyfHtv.jpg', 'https://image.tmdb.org/t/p/w1280/fYYlcd5AJZkCQJArUQBfwPXNiV8.jpg', 'https://image.tmdb.org/t/p/w1280/lLyJaL59B5DJpmtxLJzx4g3tdZ8.jpg', 'https://image.tmdb.org/t/p/w1280/zSAFhJxm3mUnGjv1YfE2zwSKjZT.jpg', 'https://image.tmdb.org/t/p/w1280/lxw0Hcqe6FMBNpQhPRzCSjFKUr2.jpg', 'https://image.tmdb.org/t/p/w1280/2rfJ2fJa5sgRFXjtYCsSn9zFhoP.jpg', 'https://image.tmdb.org/t/p/w1280/11PnqZUezRZl4RJfoE1d5VaBgBm.jpg', 'https://image.tmdb.org/t/p/w1280/2xugnbEpfSAll5MZque8H9hr7VE.jpg', 'https://image.tmdb.org/t/p/w1280/tlCjsgRQgylZfdwTt4jroa89Y3d.jpg', 'https://image.tmdb.org/t/p/w1280/yw55hiqnDOwZiXpkraXu114rmGz.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC6420>,"[(30, 25, 23), (206, 201, 199), (121, 94, 79), (148, 155, 161), (125, 131, 149), (195, 52, 41)]"
11621,Porco Rosso,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.",7.799,https://image.tmdb.org/t/p/w500/8mIvSvnVBApfORL9N6S38Q7wD6A.jpg,"['https://image.tmdb.org/t/p/w1280/v7bH2ZJxj0dYBDCqjwIxBvuEVAc.jpg', 'https://image.tmdb.org/t/p/w1280/j0W0uYSmeNzxgvlVsxxVWR6eFVL.jpg', 'https://image.tmdb.org/t/p/w1280/ec4m0EvVlEtVl5aySdw6ab9uG0b.jpg', 'https://image.tmdb.org/t/p/w1280/elOJVlSXMGahE9jfwP6spfPgc5R.jpg', 'https://image.tmdb.org/t/p/w1280/20fUIf4wnCmg3S3bvX8jRgqlfBm.jpg', 'https://image.tmdb.org/t/p/w1280/bwNkkGJmE67lyDoAsloCbVKETAq.jpg', 'https://image.tmdb.org/t/p/w1280/lt7rGfQZ94PTSul3IfR4TgA13M6.jpg', 'https://image.tmdb.org/t/p/w1280/kte3R8k5h1rLfbpTW1fP4ZGbxHn.jpg', 'https://image.tmdb.org/t/p/w1280/yzQM063Q9Buw79wwpK0mToxqSCA.jpg', 'https://image.tmdb.org/t/p/w1280/5ltqeEIzn9GX1wzeBa85O2dOnrY.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC6BD0>,"[(195, 187, 178), (29, 62, 79), (149, 43, 31), (86, 119, 159), (123, 98, 63), (145, 109, 111)]"
579245,The Specials,"For twenty years, Bruno and Malik have lived in a different world—the world of autistic children and teens. In charge of two separate nonprofit organizations (The Hatch & The Shelter), they train young people from underprivileged areas to be caregivers for extreme cases that have been refused by all other institutions. It’s an exceptional partnership, outside of traditional settings, for some quite extraordinary characters.",7.8,https://image.tmdb.org/t/p/w500/lcg4GhZCgntHSZRVFYQ1oShdpFw.jpg,"['https://image.tmdb.org/t/p/w1280/a6P10FJJ1aoNNZm3dmqvASvf03J.jpg', 'https://image.tmdb.org/t/p/w1280/AEFlpU0ra8uV1ad9httkT9lBAA.jpg', 'https://image.tmdb.org/t/p/w1280/yAVAzhuHF6zxx9tcpDfTdTIyl7d.jpg', 'https://image.tmdb.org/t/p/w1280/uc7fdkvskDDEAtgtFNoUpQ6PNLM.jpg', 'https://image.tmdb.org/t/p/w1280/lbRFWERhmSHpxCdclDunALhRwaY.jpg', 'https://image.tmdb.org/t/p/w1280/tC1k9QkTVVBxU2zhKTF3e87zuCj.jpg', 'https://image.tmdb.org/t/p/w1280/2orca4AunFQb49LqqabuYKq6ieg.jpg', 'https://image.tmdb.org/t/p/w1280/nITdVLe1jcHZ6qIm60ksi0eXcfX.jpg', 'https://image.tmdb.org/t/p/w1280/vlhlVGPt835xWg3C3zfBN7AWgyN.jpg', 'https://image.tmdb.org/t/p/w1280/580aO5umsOX5FAFmD6ObYvVuk6p.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A293D0>,"[(46, 46, 48), (211, 208, 201), (155, 168, 162), (136, 119, 104), (106, 139, 163), (184, 86, 88)]"
335578,Land of Mine,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant.",7.798,https://image.tmdb.org/t/p/w500/7TOYH2VDnYbXpBKlrkdQZUSC3Du.jpg,"['https://image.tmdb.org/t/p/w1280/nVbwKT2VacuoyzJ9t5LXEaGBBbI.jpg', 'https://image.tmdb.org/t/p/w1280/2YZIlONPwLQb6ODQBnhLql9F4eM.jpg', 'https://image.tmdb.org/t/p/w1280/fJ8wJnGlhQYVNkHpYY10RunF6yR.jpg', 'https://image.tmdb.org/t/p/w1280/vkzeh2G7Gwapo4J1eqGWRph2hCs.jpg', 'https://image.tmdb.org/t/p/w1280/xOQi7hIzS4u78PhHVQ8VCE7wp8T.jpg', 'https://image.tmdb.org/t/p/w1280/tYHl3pqKZ9GDW9R4x7NmMPaQswL.jpg', 'https://image.tmdb.org/t/p/w1280/pDtoJkMBh5TVSU5aewjFbLCKYmn.jpg', 'https://image.tmdb.org/t/p/w1280/cD2U2AdME760CAbC5UhB3LgX1yl.jpg', 'https://image.tmdb.org/t/p/w1280/k1SbzLvGOAvkI49EL2if8UL1iBo.jpg', 'https://image.tmdb.org/t/p/w1280/8L1Um7cH4vun0z7RYvcPIGJT0Pq.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC43B0>,"[(208, 209, 199), (31, 33, 29), (83, 64, 51), (99, 101, 94), (147, 129, 103), (108, 89, 62)]"
5915,Into the Wild,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",7.798,https://image.tmdb.org/t/p/w500/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg,"['https://image.tmdb.org/t/p/w1280/pKKO1ADI5VXTH2qmJqWBjm8qUkJ.jpg', 'https://image.tmdb.org/t/p/w1280/mOEBglc8DuYqWFHqwKt81rWnwQZ.jpg', 'https://image.tmdb.org/t/p/w1280/8rKdfRh63p3QKsrDWO2Ve07zG6g.jpg', 'https://image.tmdb.org/t/p/w1280/tctBe8esWRrNDRCqRAAHFxHicUj.jpg', 'https://image.tmdb.org/t/p/w1280/xogz0Sp1HxqmXoJw4sV0tRwpIt4.jpg', 'https://image.tmdb.org/t/p/w1280/xTcsbdsEZH9jxzOZTDcejoiuQ2s.jpg', 'https://image.tmdb.org/t/p/w1280/cE4bnlAMZcBwAs5NjqXE1c1C3TO.jpg', 'https://image.tmdb.org/t/p/w1280/t9RZUJwEZBZV7InDVWlOehzTNsG.jpg', 'https://image.tmdb.org/t/p/w1280/mDqhGWGlh1A2vNS59zw7PyQDDMv.jpg', 'https://image.tmdb.org/t/p/w1280/nIagfTPH5EopbdSxs5mbVUEsVqJ.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783AE1A60>,"[(223, 215, 203), (49, 44, 30), (134, 178, 163), (143, 120, 93), (82, 126, 108), (126, 148, 160)]"
2118,L.A. Confidential,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,7.798,https://image.tmdb.org/t/p/w500/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg,"['https://image.tmdb.org/t/p/w1280/uJAb1WZ85D1S8Gh80JEyjMWVyxs.jpg', 'https://image.tmdb.org/t/p/w1280/6Z1fVDm7b05I1650DJRqAq8dIaI.jpg', 'https://image.tmdb.org/t/p/w1280/c6U8xNJiuHGTopDufCXXfNZbSL0.jpg', 'https://image.tmdb.org/t/p/w1280/rJTnSPpPuGG9PaRlFDmaAI2Fx5i.jpg', 'https://image.tmdb.org/t/p/w1280/cL5tPSVCDhWuzRgIPgyR2IK5FUJ.jpg', 'https://image.tmdb.org/t/p/w1280/kAC2COfYAQCMEdLqd1yQj67qryn.jpg', 'https://image.tmdb.org/t/p/w1280/ygYvhIsbOT3jwACwthDPIUzqXYK.jpg', 'https://image.tmdb.org/t/p/w1280/d5aG0XjDO3YL0kIVl6UGnSbBYBw.jpg', 'https://image.tmdb.org/t/p/w1280/4RFksISZe4xDsTpREhCoHRPk48G.jpg', 'https://image.tmdb.org/t/p/w1280/n39lZOZI65VIq9qw7BpjbldN63b.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A281D0>,"[(25, 22, 20), (200, 161, 131), (117, 83, 64), (193, 34, 21), (140, 145, 135), (127, 127, 140)]"
49797,I Saw the Devil,"Kyung-chul is a dangerous psychopath who kills for pleasure. Soo-hyeon, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.",7.796,https://image.tmdb.org/t/p/w500/zp5NrmYp80axIGiEiYPmm1CW6uH.jpg,"['https://image.tmdb.org/t/p/w1280/c9uwsVVXBDZnHNSxdxJfOqF6i19.jpg', 'https://image.tmdb.org/t/p/w1280/xrohl9GDwYm4b5W0HXzKcsgjA48.jpg', 'https://image.tmdb.org/t/p/w1280/sZ8p3ZNkzTqQ6XWi5EJMLqAgY94.jpg', 'https://image.tmdb.org/t/p/w1280/84BypdsX13OnPO8euMjWSv6GqKB.jpg', 'https://image.tmdb.org/t/p/w1280/3dOk53czoP0jigGwwKdTxqx4MT9.jpg', 'https://image.tmdb.org/t/p/w1280/nYLkgNWxgyimuU8g24Wc5VOwcx7.jpg', 'https://image.tmdb.org/t/p/w1280/1v4RGxtpGqfg1SqMRWuRstjYnq9.jpg', 'https://image.tmdb.org/t/p/w1280/25lMpaARjoBZMB0aFmKJDhpwdxG.jpg', 'https://image.tmdb.org/t/p/w1280/ghkQBSwFpmKEcmv6wI6FOR6bhjU.jpg', 'https://image.tmdb.org/t/p/w1280/oHMlfXcDr12sChfLsbAe4MBRtEv.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC44D0>,"[(174, 138, 134), (15, 15, 15), (99, 76, 67), (115, 150, 150), (93, 117, 144), (54, 93, 90)]"
27064,Mishima: A Life in Four Chapters,"A fictional account of the life of Japanese author Yukio Mishima, combining dramatizations of three of his novels and a depiction of the events of November 25th, 1970.",7.797,https://image.tmdb.org/t/p/w500/4kIXsE4SwUjO0eUqpolsHNO5GLH.jpg,"['https://image.tmdb.org/t/p/w1280/fBoOCg3nGn3qVEppobTjdLJ0CVf.jpg', 'https://image.tmdb.org/t/p/w1280/8B8gC8cOo4WUJ6wk3kHn6DXiEQI.jpg', 'https://image.tmdb.org/t/p/w1280/t1Pf1SgHIl0ewBTIhviQNY5H5jM.jpg', 'https://image.tmdb.org/t/p/w1280/946rJ7TtERd3EFaNBkYQqZsIRiJ.jpg', 'https://image.tmdb.org/t/p/w1280/uRO8DUam5ak2grRDzDxKb18jf1j.jpg', 'https://image.tmdb.org/t/p/w1280/3NKow7iI9z1EQXnfIBKyc55dgKB.jpg', 'https://image.tmdb.org/t/p/w1280/tK6TLLHLWTyCLhSpkr1Am6axUlJ.jpg', 'https://image.tmdb.org/t/p/w1280/yNPOKmKrjoqKGOrk0C7JmaVONMT.jpg', 'https://image.tmdb.org/t/p/w1280/pPKsepHaPP2YxgnyUFgLx2vKfjc.jpg', 'https://image.tmdb.org/t/p/w1280/gJ3hMSSYFyZ6HccOV9jgirKyBhO.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC6D20>,"[(122, 62, 48), (28, 19, 20), (214, 212, 205), (143, 142, 175), (210, 103, 106), (144, 147, 128)]"
