id,title,description,rating,poster_url,backdrop_urls,collage,dominant_colors,Optimistic,Relaxed,Relief,Anxious,Pride,Passion,Gratitude,Joyful,Nostalgic,Depressed,Jealous,Angry,Elated,Happy,Calm,Disappointed,Sad,Moody,Bored,vector
726684,Miraculous World: Shanghai - The Legend of Ladydragon,"On school break, Marinette heads to Shanghai to meet Adrien. But after arriving, Marinette loses all her stuff, including the Miraculous that allows her to turn into Ladybug!",7.927,https://image.tmdb.org/t/p/w500/6bsattcXstExFU0JMTy2Jjs4CYr.jpg,"['https://image.tmdb.org/t/p/w1280/A0vy0mDi8D7XTOfFlnNujC4xlhJ.jpg', 'https://image.tmdb.org/t/p/w1280/ueqL6VVkqb98d6ct6eyEtHb1XCB.jpg', 'https://image.tmdb.org/t/p/w1280/1ro9BfPPKLha1whEaNpjP16xfiz.jpg', 'https://image.tmdb.org/t/p/w1280/wRACb11diBNFudRWmKjZ3z2Lu4q.jpg', 'https://image.tmdb.org/t/p/w1280/kUURkGASmcFhKj6W0hczlIBnScs.jpg', 'https://image.tmdb.org/t/p/w1280/3c28VNRRVwuAbUMCRQq48Yjnx0D.jpg', 'https://image.tmdb.org/t/p/w1280/aI2bsQT6wJMpB5qo0V32LSGQW51.jpg', 'https://image.tmdb.org/t/p/w1280/5KJTOxfjBhm2Mb0OOzwyF6gHXPL.jpg', 'https://image.tmdb.org/t/p/w1280/lHhc60NXYzswU4TvKSo45nY9Jzs.jpg', 'https://image.tmdb.org/t/p/w1280/A05HrLKk2LlSxC7KVi1VrjkRrTF.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C679B0>,"[(59, 39, 45), (226, 169, 125), (155, 59, 37), (155, 172, 190), (211, 40, 19), (92, 109, 164)]",0.046444185078144073,0.06972499191761017,0.042489051818847656,0.06782562285661697,0.06711944937705994,0.0656510591506958,0.04761989414691925,0.07641327381134033,0.04879748448729515,0.02888677641749382,0.07535305619239807,0.03530973941087723,0.06896796822547913,0.04565398022532463,0.0132379662245512,0.09443473070859909,0.06553143262863159,0.025698091834783554,0.01484118215739727,"[0.04565398 0.06553143 0.03530974 0.01323797 0.04879748 0.06782562
 0.02888678 0.02569809 0.06896797 0.06972499 0.07641327 0.09443473
 0.04248905 0.04761989 0.01484118 0.06711945 0.07535306 0.04644419
 0.06565106]"
11010,The Postman,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,7.927,https://image.tmdb.org/t/p/w500/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,"['https://image.tmdb.org/t/p/w1280/A1UfpBEwqK7sYZZlVURBhf3UpfW.jpg', 'https://image.tmdb.org/t/p/w1280/lSJpfQST3ruSgTqzbDFPgAyNYsO.jpg', 'https://image.tmdb.org/t/p/w1280/iqIAlg9Cul2Uifwxy8d2DfgIc1M.jpg', 'https://image.tmdb.org/t/p/w1280/32pvxFiXNo2TdNpBiuHN8k2Mr4K.jpg', 'https://image.tmdb.org/t/p/w1280/4wACK4S4yw79idtLI9KJfliBqWZ.jpg', 'https://image.tmdb.org/t/p/w1280/uFtGSLbUrUhb2gIb6IBkBvUxBaB.jpg', 'https://image.tmdb.org/t/p/w1280/tlyonEIkJDvPgc8tEAjgTJ8eFYO.jpg', 'https://image.tmdb.org/t/p/w1280/6hgps2qKriklroyp5Vp9S2vaw75.jpg', 'https://image.tmdb.org/t/p/w1280/w5M08fElJJiT2nwI4rifwQWl5Fq.jpg', 'https://image.tmdb.org/t/p/w1280/rNqt77rD3Ge3xkp4PX7iN18Iiqo.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C66DE0>,"[(36, 41, 45), (211, 205, 193), (76, 116, 177), (143, 177, 190), (132, 114, 102), (191, 68, 65)]",0.0669703334569931,0.16615216434001923,0.07319293171167374,0.0384107269346714,0.059826694428920746,0.09012391418218613,0.03667215257883072,0.07348477095365524,0.07150444388389587,0.017874736338853836,0.06056155264377594,0.01247149333357811,0.06852899491786957,0.06749489903450012,0.05264817923307419,0.004531031474471092,0.012418532744050026,0.019655447453260422,0.007476940751075745,"[0.0674949  0.01241853 0.01247149 0.05264818 0.07150444 0.03841073
 0.01787474 0.01965545 0.06852899 0.16615216 0.07348477 0.00453103
 0.07319293 0.03667215 0.00747694 0.05982669 0.06056155 0.06697033
 0.09012391]"
1646,Freedom Writers,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",7.925,https://image.tmdb.org/t/p/w500/81AdeUQT99N0xPg3j6RVh0YGOTk.jpg,"['https://image.tmdb.org/t/p/w1280/hue6xLtBmUqbDT9hCButIkb4oBD.jpg', 'https://image.tmdb.org/t/p/w1280/eO3buPuKWz9q0k0GKfvutBCK6Ul.jpg', 'https://image.tmdb.org/t/p/w1280/uPa6fcSUJbdyQC75Hw4HiVpUbWf.jpg', 'https://image.tmdb.org/t/p/w1280/6STqRdJtEiZj7XV2tv3qp94MA2P.jpg', 'https://image.tmdb.org/t/p/w1280/6WXNoQ7zYftWLyg2DrK7HtgQxns.jpg', 'https://image.tmdb.org/t/p/w1280/n7zm7vcZ5m2nSV9Scyh2axpY8d4.jpg', 'https://image.tmdb.org/t/p/w1280/7oVlgjOQoCkiv36FhiVMtynxvKQ.jpg', 'https://image.tmdb.org/t/p/w1280/ckvN6SHRi0urYtpbgKDlEpaUbN8.jpg', 'https://image.tmdb.org/t/p/w1280/oVCyqxwLkRPJC51w89Dwp6VL9vk.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C87B30>,"[(23, 20, 18), (215, 192, 161), (135, 164, 165), (120, 85, 66), (112, 134, 146), (175, 42, 38)]",0.09145534783601761,0.07806388288736343,0.07666097581386566,0.04699728265404701,0.07678847014904022,0.1081770807504654,0.07092640548944473,0.1214389055967331,0.027690986171364784,0.015483795665204525,0.0398847796022892,0.018387379124760628,0.08534075319766998,0.049608875066041946,0.032464366406202316,0.005131618585437536,0.00971922092139721,0.04048297926783562,0.005296871531754732,"[0.04960888 0.00971922 0.01838738 0.03246437 0.02769099 0.04699728
 0.0154838  0.04048298 0.08534075 0.07806388 0.12143891 0.00513162
 0.07666098 0.07092641 0.00529687 0.07678847 0.03988478 0.09145535
 0.10817708]"
1578,Raging Bull,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",7.9,https://image.tmdb.org/t/p/w500/1WV7WlTS8LI1L5NkCgjWT9GSW3O.jpg,"['https://image.tmdb.org/t/p/w1280/svHhgxJdqv9F9AuY6vpWX7TxUZQ.jpg', 'https://image.tmdb.org/t/p/w1280/ddsWX1Tf7tNEweOS91775yiXr4y.jpg', 'https://image.tmdb.org/t/p/w1280/wxLScEIMNHHqs4HX8L4EuHniuii.jpg', 'https://image.tmdb.org/t/p/w1280/8qhqrT4ESGYgLztL7Xq0xCONHCD.jpg', 'https://image.tmdb.org/t/p/w1280/p8DcdI8pWczZFkS4JCRus41vJR.jpg', 'https://image.tmdb.org/t/p/w1280/uBVmi4TxFGl3A8oN9aQDmtG2A1A.jpg', 'https://image.tmdb.org/t/p/w1280/qWsknlxrlNqXp5dlbObtozJzR36.jpg', 'https://image.tmdb.org/t/p/w1280/5tyu1AkHloLcDflyXPoUtqN3fN0.jpg', 'https://image.tmdb.org/t/p/w1280/mFcmUJppvV94Lhlc69oy5zT9NRS.jpg', 'https://image.tmdb.org/t/p/w1280/uMLRqQSnIY2zSPhC4OvUxgZSZJO.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783AE0E00>,"[(25, 24, 24), (198, 180, 178), (115, 113, 113), (148, 148, 148), (87, 87, 87), (140, 139, 140)]",0.010252299718558788,0.011109321378171444,0.014025717042386532,0.08512064069509506,0.04447503760457039,0.046447280794382095,0.013981535099446774,0.015452473424375057,0.04728781059384346,0.0768497884273529,0.10262440145015717,0.11066102981567383,0.04850595071911812,0.009499449282884598,0.009485218673944473,0.09082713723182678,0.23994436860084534,0.013382448814809322,0.010068068280816078,"[0.00949945 0.23994437 0.11066103 0.00948522 0.04728781 0.08512064
 0.07684979 0.01338245 0.04850595 0.01110932 0.01545247 0.09082714
 0.01402572 0.01398154 0.01006807 0.04447504 0.1026244  0.0102523
 0.04644728]"
234,The Cabinet of Dr. Caligari,"Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep.",7.925,https://image.tmdb.org/t/p/w500/myK9DeIsXWGKgUTZyGXg2IfFk0W.jpg,"['https://image.tmdb.org/t/p/w1280/ryWXESJEkiOD0HlTnJT18AVd9Ea.jpg', 'https://image.tmdb.org/t/p/w1280/k7A7bEfN9lUozx6xoWGPCLYUbAL.jpg', 'https://image.tmdb.org/t/p/w1280/A291ofGZZMc1LdiIeOMDIWrU65g.jpg', 'https://image.tmdb.org/t/p/w1280/e5GvrG4YihnkjqFPQ1IgMZYgXEK.jpg', 'https://image.tmdb.org/t/p/w1280/nLgg8cX3CzxLfoHYmkfGTXhCknS.jpg', 'https://image.tmdb.org/t/p/w1280/8GAw500NzSkySQSiOOhHU3m3Ppc.jpg', 'https://image.tmdb.org/t/p/w1280/d1CrkSRzWOjUSE0VzLhwZthGHTK.jpg', 'https://image.tmdb.org/t/p/w1280/23BU2zR4BeEf6CMZmz7S3mHDKwu.jpg', 'https://image.tmdb.org/t/p/w1280/bd7d9owGqoNHy2kBtwK3tbdDHI6.jpg', 'https://image.tmdb.org/t/p/w1280/mk2m1sOMEFeaS1iCwcEksqoVLYW.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C65D30>,"[(28, 24, 26), (204, 170, 141), (228, 44, 17), (115, 87, 63), (100, 152, 138), (128, 132, 148)]",0.009999748319387436,0.03419797122478485,0.01668381504714489,0.09642649441957474,0.081246517598629,0.0703837051987648,0.01979147270321846,0.01741606928408146,0.13767436146736145,0.06128992512822151,0.09588226675987244,0.07303345948457718,0.0285226721316576,0.012094230391085148,0.02860395237803459,0.05115815997123718,0.10127431899309158,0.04386574402451515,0.02045510709285736,"[0.01209423 0.10127432 0.07303346 0.02860395 0.13767436 0.09642649
 0.06128993 0.04386574 0.02852267 0.03419797 0.01741607 0.05115816
 0.01668382 0.01979147 0.02045511 0.08124652 0.09588227 0.00999975
 0.07038371]"
158445,Miracle in Cell No. 7,A story about a mentally ill man wrongfully imprisoned for murder and his relationship with his 6 year old daughter.,7.9,https://image.tmdb.org/t/p/w500/6sqbCqk6tFQgO2nsVqnez7xdRLx.jpg,"['https://image.tmdb.org/t/p/w1280/6MZdEVe0COl9sB1sCIPOOFpngjO.jpg', 'https://image.tmdb.org/t/p/w1280/fAEpA2XmZdggI24fMSkMVgTxQpy.jpg', 'https://image.tmdb.org/t/p/w1280/amRW8YRNaBCpU5MfJalq4lhBk3P.jpg', 'https://image.tmdb.org/t/p/w1280/o4gdIwqhvXayFtGmEabYBFnuBB5.jpg', 'https://image.tmdb.org/t/p/w1280/sKSGySbQgevcgCKcrlLr1V9o9dm.jpg', 'https://image.tmdb.org/t/p/w1280/pueOFUNxI5RmYBQNPtWiACLmxDE.jpg', 'https://image.tmdb.org/t/p/w1280/bg9H4gdjRbLj03FZQ7m3KThVthK.jpg', 'https://image.tmdb.org/t/p/w1280/pXKeJseekxTofz7yP4YzZvPwAud.jpg', 'https://image.tmdb.org/t/p/w1280/qQNiThkML2iJdDAvqxM34g91T2D.jpg', 'https://image.tmdb.org/t/p/w1280/5zCLCGTWrzxbR0i6w64IH22ynce.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C65C10>,"[(194, 176, 145), (47, 41, 27), (235, 239, 239), (141, 112, 48), (130, 58, 36), (144, 105, 93)]",0.015473874285817146,0.03337240591645241,0.013729970902204514,0.06528433412313461,0.047986216843128204,0.055199477821588516,0.02240438386797905,0.04921592399477959,0.050073496997356415,0.08951269090175629,0.06660249829292297,0.0580226331949234,0.04169405624270439,0.017442313954234123,0.025780580937862396,0.0712825134396553,0.2464630901813507,0.02356857620179653,0.006890964228659868,"[0.01744231 0.24646309 0.05802263 0.02578058 0.0500735  0.06528433
 0.08951269 0.02356858 0.04169406 0.03337241 0.04921592 0.07128251
 0.01372997 0.02240438 0.00689096 0.04798622 0.0666025  0.01547387
 0.05519948]"
85,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",7.924,https://image.tmdb.org/t/p/w500/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,"['https://image.tmdb.org/t/p/w1280/aPwORXopc7Re2zOM6fDFf46kDNc.jpg', 'https://image.tmdb.org/t/p/w1280/eDILUv6cLyEjN9wF27NZ5eFE64J.jpg', 'https://image.tmdb.org/t/p/w1280/7fUqgOYYzcEIMHoNoTdAWVvEe9Q.jpg', 'https://image.tmdb.org/t/p/w1280/dW018UVf1TYVFZQaOgOqRkcMsFs.jpg', 'https://image.tmdb.org/t/p/w1280/mVAtvVVgLNxahPSyqwAsQ7v24CJ.jpg', 'https://image.tmdb.org/t/p/w1280/zcP8MkXFAkdcsDTRgmjQmI6blvB.jpg', 'https://image.tmdb.org/t/p/w1280/mS71asii4KhNQBUBgnCUquR7EFY.jpg', 'https://image.tmdb.org/t/p/w1280/bB8tFWkB5b9I0oY17s6XMG9PZk5.jpg', 'https://image.tmdb.org/t/p/w1280/a2V4Kcb21NrycwjexeyWyUvLjvt.jpg', 'https://image.tmdb.org/t/p/w1280/wkIA4TszPUyZz2OOrIA598nB171.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C47EF0>,"[(53, 37, 30), (205, 161, 120), (147, 104, 74), (166, 162, 150), (108, 104, 93), (151, 147, 149)]",0.023101728409528732,0.03143122047185898,0.04706617817282677,0.12317567318677902,0.103326216340065,0.06298938393592834,0.04619032144546509,0.06208927556872368,0.0626690685749054,0.03689149394631386,0.09202059358358383,0.0807780846953392,0.09180434048175812,0.018042609095573425,0.011260868050158024,0.02449425309896469,0.05389648303389549,0.019624456763267517,0.009147783741354942,"[0.01804261 0.05389648 0.08077808 0.01126087 0.06266907 0.12317567
 0.03689149 0.01962446 0.09180434 0.03143122 0.06208928 0.02449425
 0.04706618 0.04619032 0.00914778 0.10332622 0.09202059 0.02310173
 0.06298938]"
615457,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",7.924,https://image.tmdb.org/t/p/w500/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,"['https://image.tmdb.org/t/p/w1280/duyx66htcPR5vTzdkbOMLh3dfNz.jpg', 'https://image.tmdb.org/t/p/w1280/7dIE0cxls3XcGxcdsZUzBFGeRaJ.jpg', 'https://image.tmdb.org/t/p/w1280/5ihSHO4tBoc4KDsqcYG5U9pejHR.jpg', 'https://image.tmdb.org/t/p/w1280/pbqu0nEIURTuzQ20ooppUGYY6ZC.jpg', 'https://image.tmdb.org/t/p/w1280/hV6Xq7EWS9Y3t95Ttawe4g7dxtb.jpg', 'https://image.tmdb.org/t/p/w1280/aYU4RvdDulcBy4GNsCnEp4MIrUl.jpg', 'https://image.tmdb.org/t/p/w1280/6zbKgwgaaCyyBXE4Sun4oWQfQmi.jpg', 'https://image.tmdb.org/t/p/w1280/jfzQouXBEDHDTNLuEaC60Pz8BXN.jpg', 'https://image.tmdb.org/t/p/w1280/5i6S0BizTjWJw01ki4s845S5CvJ.jpg', 'https://image.tmdb.org/t/p/w1280/eu4CJTaCHs0JLeDvia5cUjt9Lcm.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C669C0>,"[(33, 31, 28), (228, 193, 48), (122, 97, 77), (136, 153, 140), (160, 96, 58), (97, 125, 159)]",0.008074366487562656,0.018873536959290504,0.018583107739686966,0.058738499879837036,0.04971453174948692,0.12317147850990295,0.015975823625922203,0.03550337255001068,0.04000365734100342,0.015434241853654385,0.05909476801753044,0.4155345857143402,0.0233279000967741,0.012881487607955933,0.008834421634674072,0.04188444837927818,0.036810118705034256,0.0072534941136837006,0.010306155309081078,"[0.01288149 0.03681012 0.41553459 0.00883442 0.04000366 0.0587385
 0.01543424 0.00725349 0.0233279  0.01887354 0.03550337 0.04188445
 0.01858311 0.01597582 0.01030616 0.04971453 0.05909477 0.00807437
 0.12317148]"
152532,Dallas Buyers Club,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",7.9,https://image.tmdb.org/t/p/w500/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,"['https://image.tmdb.org/t/p/w1280/bYo99KUhunvMdD1OjvAuAP2LiN1.jpg', 'https://image.tmdb.org/t/p/w1280/5V6Gc7XgrKTpkoK46Fs0OZQUUcK.jpg', 'https://image.tmdb.org/t/p/w1280/d5keJlcl8IpVi3dRKZHSCkVyvSK.jpg', 'https://image.tmdb.org/t/p/w1280/vRRQYvfbbl8Xjfxv7g9e2TnzndS.jpg', 'https://image.tmdb.org/t/p/w1280/jDVqnEBlDzDJPcHcY5dSX7le1cV.jpg', 'https://image.tmdb.org/t/p/w1280/c6NM2FnGRvvtRME7jfghut6dxbv.jpg', 'https://image.tmdb.org/t/p/w1280/1sL0agBlr3lmfqPRCuWjIHO2UyK.jpg', 'https://image.tmdb.org/t/p/w1280/bbCVxO7J6P6saVqSv0RbXBxBIE1.jpg', 'https://image.tmdb.org/t/p/w1280/76piQtR8czZIU9jzSs86z273x0H.jpg', 'https://image.tmdb.org/t/p/w1280/l44aUpuHMyp0NctwUdTh2ztVL8X.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C662A0>,"[(149, 142, 121), (40, 40, 44), (229, 229, 219), (87, 60, 52), (223, 207, 178), (100, 86, 54)]",0.012482025660574436,0.16625545918941498,0.07648112624883652,0.07198802381753922,0.04144476726651192,0.054160863161087036,0.028934845700860023,0.08361238241195679,0.047215964645147324,0.04120032861828804,0.07845279574394226,0.03762450069189072,0.05727700516581535,0.02396051026880741,0.01961212418973446,0.03675086423754692,0.08697078377008438,0.02693847566843033,0.0086372634395957,"[0.02396051 0.08697078 0.0376245  0.01961212 0.04721596 0.07198802
 0.04120033 0.02693848 0.05727701 0.16625546 0.08361238 0.03675086
 0.07648113 0.02893485 0.00863726 0.04144477 0.0784528  0.01248203
 0.05416086]"
949,Heat,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,7.92,https://image.tmdb.org/t/p/w500/umSVjVdbVwtx5ryCA2QXL44Durm.jpg,"['https://image.tmdb.org/t/p/w1280/lHCUIhaxJYTeFlS1Td62h3OIXCm.jpg', 'https://image.tmdb.org/t/p/w1280/rfEXNlql4CafRmtgp2VFQrBC4sh.jpg', 'https://image.tmdb.org/t/p/w1280/A9fYmLtIy11fQtlpAyxcs9d3Ejq.jpg', 'https://image.tmdb.org/t/p/w1280/5xY5oUgmhNcG1cqqB1fPzwelNVe.jpg', 'https://image.tmdb.org/t/p/w1280/fUr5NTHqAbyzOqE0BxHf3ydCVi6.jpg', 'https://image.tmdb.org/t/p/w1280/gndZ51GNkmGGGi9jT2eqbJuzyt8.jpg', 'https://image.tmdb.org/t/p/w1280/5SFSxOPNdKFkkRaHMYRjsgNXz4g.jpg', 'https://image.tmdb.org/t/p/w1280/7zQsmUtkoyRFFQJImmFG9Cg9DRN.jpg', 'https://image.tmdb.org/t/p/w1280/dCwfXwWhseOrC83V2v0T19bERPx.jpg', 'https://image.tmdb.org/t/p/w1280/66UqBxflM4UFiJxST4xFbEaNvM0.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2B2C0>,"[(188, 191, 195), (9, 16, 24), (101, 155, 196), (77, 92, 106), (62, 115, 157), (132, 84, 76)]",0.027003496885299683,0.01597226783633232,0.053961072117090225,0.11272191256284714,0.10422562807798386,0.1365506798028946,0.050008442252874374,0.06844175606966019,0.047521818429231644,0.030202370136976242,0.08559689670801163,0.0555000826716423,0.07706034183502197,0.02442535012960434,0.011409150436520576,0.025144333019852638,0.018702033907175064,0.0460788868367672,0.009473509155213833,"[0.02442535 0.01870203 0.05550008 0.01140915 0.04752182 0.11272191
 0.03020237 0.04607889 0.07706034 0.01597227 0.06844176 0.02514433
 0.05396107 0.05000844 0.00947351 0.10422563 0.0855969  0.0270035
 0.13655068]"
3777,Throne of Blood,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",7.9,https://image.tmdb.org/t/p/w500/5NdGZpoInkf4wBInNpry6JAjQ3D.jpg,"['https://image.tmdb.org/t/p/w1280/6B0kezxVOPIeaXUxKwldNgImnyH.jpg', 'https://image.tmdb.org/t/p/w1280/2ia3HWOsRxD4KAYDpX1FBBxKg2T.jpg', 'https://image.tmdb.org/t/p/w1280/6sYVhDyQkjQr72ymhXmczVv6kET.jpg', 'https://image.tmdb.org/t/p/w1280/5JyUDvunNvOFqvASwaJdOjpED6T.jpg', 'https://image.tmdb.org/t/p/w1280/rohRr9XqTRF8YwLMGAnTprg3GnL.jpg', 'https://image.tmdb.org/t/p/w1280/wfTHU6xeG0EhkZH8gBOnFywl3aI.jpg', 'https://image.tmdb.org/t/p/w1280/jGtduXuhXhKvHAsxUfLaLloW6Z6.jpg', 'https://image.tmdb.org/t/p/w1280/lJzdzKspnWgvNQhGtn81a2UWOO3.jpg', 'https://image.tmdb.org/t/p/w1280/gNVyQVD6jUnUqQAgDwNfLMxk8KQ.jpg', 'https://image.tmdb.org/t/p/w1280/woWtpcPLRN89alA9JxtyQ1M5faT.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C64A70>,"[(50, 50, 51), (209, 183, 149), (137, 129, 135), (110, 111, 112), (162, 164, 166), (78, 106, 177)]",0.014940561726689339,0.03495262563228607,0.05710421875119209,0.11578010767698288,0.07119013369083405,0.05951719731092453,0.04019368812441826,0.057442307472229004,0.052852801978588104,0.060080382972955704,0.0804341584444046,0.06742019206285477,0.06172872334718704,0.03370855376124382,0.029389172792434692,0.053823258727788925,0.03736478462815285,0.05480623617768288,0.017270855605602264,"[0.03370855 0.03736478 0.06742019 0.02938917 0.0528528  0.11578011
 0.06008038 0.05480624 0.06172872 0.03495263 0.05744231 0.05382326
 0.05710422 0.04019369 0.01727086 0.07119013 0.08043416 0.01494056
 0.0595172 ]"
916224,Suzume,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",7.918,https://image.tmdb.org/t/p/w500/yStW1TXF5s7Tbtu9KjIZEaWl6HL.jpg,"['https://image.tmdb.org/t/p/w1280/4DQ7cjTFwu66NZo9C16RSBOGvfP.jpg', 'https://image.tmdb.org/t/p/w1280/7AGB1g8043EvocVUj0LoqHViUDB.jpg', 'https://image.tmdb.org/t/p/w1280/8afrC6VsE3uYZU6mJ7hr2a41Pyo.jpg', 'https://image.tmdb.org/t/p/w1280/xKBQIlq4l7VbgOtvb5Xhh1tUuGk.jpg', 'https://image.tmdb.org/t/p/w1280/sCIZcbbARHpYcrfC1ikKrN7B5y8.jpg', 'https://image.tmdb.org/t/p/w1280/9S4MkMPLaWSEwlS3C7FmuSbGQkb.jpg', 'https://image.tmdb.org/t/p/w1280/281o7JPcVO6IOkczd0az52aoxvU.jpg', 'https://image.tmdb.org/t/p/w1280/w6wk6N4i9bn4I3pIrAzPvrg5nug.jpg', 'https://image.tmdb.org/t/p/w1280/nNHPQv1n6QM62OvOiAOeq2If7Xx.jpg', 'https://image.tmdb.org/t/p/w1280/RMEXlMnlQt1llQ4Gv2IQHKcG4V.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C66330>,"[(88, 111, 122), (208, 207, 184), (134, 198, 217), (52, 49, 41), (97, 162, 209), (31, 41, 67)]",0.020321229472756386,0.03172823041677475,0.06487739831209183,0.08273649960756302,0.07012605667114258,0.10735124349594116,0.049806080758571625,0.061533182859420776,0.05796593055129051,0.04777095094323158,0.06096513941884041,0.06703738868236542,0.04811650887131691,0.03779957443475723,0.01513813715428114,0.0557466521859169,0.05841362103819847,0.04971449822187424,0.012851676903665066,"[0.03779957 0.05841362 0.06703739 0.01513814 0.05796593 0.0827365
 0.04777095 0.0497145  0.04811651 0.03172823 0.06153318 0.05574665
 0.0648774  0.04980608 0.01285168 0.07012606 0.06096514 0.02032123
 0.10735124]"
489412,It's Such a Beautiful Day,Bill struggles to put together his shattered psyche.,7.917,https://image.tmdb.org/t/p/w500/hop0dsM4nxyNENGhBhpJWTCJ5rS.jpg,"['https://image.tmdb.org/t/p/w1280/hUa1gbxeGLChd1gA3uvAufVCeD8.jpg', 'https://image.tmdb.org/t/p/w1280/cQTVtEuUSbMBR4QVTbdvV26oX3I.jpg', 'https://image.tmdb.org/t/p/w1280/eyMbBukJAhUan14D7mR392TlyJr.jpg', 'https://image.tmdb.org/t/p/w1280/ooFNDRAiSRlCtx4vJRV0wIdTp4E.jpg', 'https://image.tmdb.org/t/p/w1280/kOaVaIcn7jVPh2JGk95VNmOMFEr.jpg', 'https://image.tmdb.org/t/p/w1280/kSDTtW6H54oYWi6PxGCJnDKvfA9.jpg', 'https://image.tmdb.org/t/p/w1280/rA9QYI7yTV2F2AvaqBcq1vL3MOr.jpg', 'https://image.tmdb.org/t/p/w1280/cDAqM8R0FSfL05t10rrmtm0uvMp.jpg', 'https://image.tmdb.org/t/p/w1280/cZR5z9AKmFblfPzbPvG0cJVlbUU.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C65730>,"[(209, 172, 156), (17, 16, 20), (41, 65, 213), (104, 84, 85), (111, 146, 205), (159, 73, 37)]",0.016439910978078842,0.021258672699332237,0.03067939542233944,0.09206042438745499,0.049606092274188995,0.054204061627388,0.02467457391321659,0.03482554107904434,0.0679204985499382,0.18379513919353485,0.04600280523300171,0.04531264305114746,0.019079502671957016,0.018589604645967484,0.017391130328178406,0.15340279042720795,0.09516805410385132,0.015828153118491173,0.01376095786690712,"[0.0185896  0.09516805 0.04531264 0.01739113 0.0679205  0.09206042
 0.18379514 0.01582815 0.0190795  0.02125867 0.03482554 0.15340279
 0.0306794  0.02467457 0.01376096 0.04960609 0.04600281 0.01643991
 0.05420406]"
